publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2018p592544,earthquake,2018-08-08T05:47:55.025Z,2018-08-09T03:24:34.247Z,176.5981293,-40.51969147,4.244060353,17.33680153,M,,LOCSAT,confirmed,manual,iasp91,44,29,18,0.111342497,194.4579468,0.590557212,0
2018p546311,earthquake,2018-07-22T03:14:44.634Z,2018-07-22T03:33:44.251Z,173.5365601,-41.2063942,5.210893459,72.5447464,M,,LOCSAT,confirmed,manual,iasp91,34,19,124,0.119000658,76.93807125,0.608181194,0
2018p485395,earthquake,2018-06-29T14:18:45.335Z,2018-07-01T23:04:53.090Z,174.3543396,-41.70719528,4.396095018,8.299300194,M,,LOCSAT,confirmed,manual,iasp91,32,24,15,0.113178611,141.58284,0.370451729,0
2018p465580,earthquake,2018-06-22T06:21:00.801Z,2018-06-22T06:35:59.745Z,176.5974731,-40.30649185,4.902052978,16.73214149,M,,LOCSAT,confirmed,manual,iasp91,26,17,118,0.01173353,137.8649292,0.451711807,0
2018p465460,earthquake,2018-06-22T05:17:07.326Z,2018-06-22T05:47:47.279Z,176.6240997,-40.318367,4.054698849,15.6395216,M,,LOCSAT,confirmed,manual,iasp91,25,15,92,0.018705215,186.0035782,0.386235426,0
2018p424369,earthquake,2018-06-07T00:24:09.114Z,2018-06-10T22:56:49.092Z,174.0973969,-41.85184097,4.054979654,9.518713951,M,,LOCSAT,confirmed,manual,iasp91,42,26,19,0.03919775,142.5317917,0.721651053,0
2018p399860,earthquake,2018-05-28T22:45:37.299Z,2018-05-28T22:59:38.032Z,175.9869843,-40.40522003,4.00053226,17.18725967,M,,LOCSAT,confirmed,manual,iasp91,35,21,17,0.149818197,45.82740021,0.718702544,0
2018p383105,earthquake,2018-05-22T17:59:16.519Z,2018-05-25T02:42:43.426Z,176.3206482,-40.36657715,4.454102712,17.57847404,M,,LOCSAT,confirmed,manual,iasp91,19,10,6,0.135798305,61.91763306,0.256291287,0
2018p375166,earthquake,2018-05-19T19:28:35.069Z,2018-05-19T19:43:39.449Z,176.6968842,-40.33978653,4.01360518,18.78993988,M,,LOCSAT,confirmed,manual,iasp91,50,30,24,0.087207444,189.9719181,0.775120018,0
2018p362245,earthquake,2018-05-15T00:44:11.539Z,2018-05-15T01:54:35.256Z,174.2147522,-41.7623024,4.0782966,9.006388664,M,,LOCSAT,confirmed,manual,iasp91,32,18,14,0.258093298,140.9368286,0.602762723,0
2018p356381,earthquake,2018-05-12T20:40:01.622Z,2018-05-12T20:52:04.719Z,174.1387482,-41.68145752,4.180682326,11.52509975,M,,LOCSAT,confirmed,manual,iasp91,31,21,17,0.087840617,70.88172913,0.528620895,0
2018p354338,earthquake,2018-05-12T02:31:40.210Z,2018-05-16T05:52:19.110Z,174.1923828,-41.76799393,4.109037783,12.13901615,M,,LOCSAT,confirmed,manual,iasp91,35,26,119,0.024837144,137.8448334,0.468509251,0
2018p328963,earthquake,2018-05-02T17:11:49.907Z,2018-05-14T23:04:47.561Z,174.2710266,-41.72980881,4.419576804,11.09058571,M,,LOCSAT,confirmed,manual,iasp91,48,39,26,0.046917092,138.0816193,0.6694698,0
2018p328394,earthquake,2018-05-02T12:08:43.655Z,2018-05-02T12:20:33.198Z,174.0644836,-41.87633133,4.338719995,10.0186615,M,,LOCSAT,confirmed,manual,iasp91,38,27,21,0.169254899,143.2301636,0.849058208,0
2018p177179,earthquake,2018-03-07T13:20:59.116Z,2018-03-07T16:32:14.547Z,174.7863312,-40.23455429,4.107056753,35.85214233,M,,LOCSAT,confirmed,manual,iasp91,52,38,30,0.40590626,79.70256042,0.560054936,0
2018p075668,earthquake,2018-01-28T23:56:18.099Z,2018-01-30T02:21:22.249Z,174.3019714,-41.51373672,4.073269107,15.56579494,M,,LOCSAT,confirmed,manual,iasp91,44,26,13,0.194309503,100.9280167,0.610898003,0
2018p051551,earthquake,2018-01-20T01:46:50.876Z,2018-01-24T04:05:58.459Z,175.2069244,-40.51912689,4.286387708,27.19912529,M,,LOCSAT,confirmed,manual,iasp91,35,23,13,0.059514895,93.91815186,0.609319582,0
2018p012973,earthquake,2018-01-05T19:12:08.638Z,2018-01-05T19:20:14.571Z,173.9917145,-41.87590408,4.505804174,11.25929546,M,,LOCSAT,confirmed,manual,iasp91,29,21,17,0.182746828,139.3471222,0.851580881,0
2017p919876,earthquake,2017-12-07T08:30:16.026Z,2017-12-07T08:46:37.089Z,173.4067535,-41.41807556,4.99812928,74.47803497,M,,LOCSAT,confirmed,manual,iasp91,74,44,127,0.16399014,33.72619629,0.590270926,0
2017p899950,earthquake,2017-11-29T23:33:39.183Z,2017-11-30T00:20:53.341Z,174.8639374,-39.93897629,4.477548611,75.29843903,M,,LOCSAT,confirmed,manual,iasp91,64,46,36,0.206541821,84.71012878,0.352100641,0
2017p890712,earthquake,2017-11-26T13:31:35.341Z,2017-11-26T13:39:08.890Z,174.6178504,-41.1684151,4.114895749,31.484375,M,,NonLinLoc,confirmed,manual,nz3drx,47,33,25,0.161278262,67.28052679,0.489517053,0
2017p861155,earthquake,2017-11-15T15:03:33.433Z,2017-11-17T00:58:00.348Z,174.3071899,-41.56174088,4.677459181,10.97325611,M,,LOCSAT,confirmed,manual,iasp91,35,26,113,0.199777186,109.5585938,0.320244258,0
2017p860319,earthquake,2017-11-15T07:37:59.285Z,2017-11-15T08:18:27.878Z,176.3832387,-40.76561928,4.348021784,14.609375,M,,NonLinLoc,confirmed,manual,nz3drx,24,18,13,0.131349895,192.4469217,0.655054124,0
2017p852531,earthquake,2017-11-12T10:28:56.348Z,2017-11-12T10:40:37.464Z,174.4269955,-41.17444289,4.818810656,35.703125,M,,NonLinLoc,confirmed,manual,nz3drx,26,16,115,0.120232454,95.35735269,0.4597857,0
2017p851921,earthquake,2017-11-12T05:03:58.139Z,2017-11-12T05:15:03.443Z,175.4380798,-40.1206398,4.124132002,39.25346756,M,,LOCSAT,confirmed,manual,iasp91,22,14,92,0.126825318,88.30903625,0.388284331,0
2017p759618,earthquake,2017-10-09T01:24:57.321Z,2017-10-09T01:54:54.824Z,174.2928772,-41.68076706,4.065460583,12.1621418,M,,LOCSAT,confirmed,manual,iasp91,27,23,74,0.090297788,135.6100006,0.447228008,0
2017p741217,earthquake,2017-10-02T06:00:37.649Z,2017-10-10T21:24:31.811Z,174.2772217,-41.67219925,4.403528912,13.2056675,M,,LOCSAT,confirmed,manual,iasp91,26,16,70,0.090248629,129.3847885,0.35947033,0
2017p708412,earthquake,2017-09-20T02:42:10.036Z,2017-10-01T22:46:26.384Z,174.3373108,-41.47942352,5.080255738,15.12007618,M,,LOCSAT,confirmed,manual,iasp91,34,24,107,0.272716433,101.2103424,0.407248761,0
2017p690573,earthquake,2017-09-13T12:17:21.284Z,2017-09-25T02:34:18.439Z,174.0475311,-41.6579895,4.144191788,26.88936806,M,,LOCSAT,confirmed,manual,iasp91,23,18,80,0.140679672,63.21165466,0.450662559,0
2017p622484,earthquake,2017-08-19T07:39:36.804Z,2017-09-04T03:19:43.787Z,176.1000366,-40.3209343,4.38156584,37.95081329,M,,LOCSAT,confirmed,manual,iasp91,30,20,98,0.055479366,83.53430176,0.383123545,0
2017p566693,earthquake,2017-07-29T16:15:15.981Z,2017-08-15T23:04:53.562Z,175.2347717,-39.74873734,4.089098324,55.99061584,M,,LOCSAT,confirmed,manual,iasp91,27,21,109,0.192234561,44.89692688,0.383922513,0
2017p553894,earthquake,2017-07-24T22:34:46.619Z,2017-07-25T07:41:08.002Z,176.797864,-40.31302904,4.036339674,13.203125,M,,NonLinLoc,confirmed,manual,nz3drx,36,27,21,0.130307337,198.1949688,0.644262,0
2017p517915,earthquake,2017-07-11T15:05:28.272Z,2017-07-27T22:26:20.450Z,174.1891174,-41.69888306,4.389827238,10.74147224,M,,LOCSAT,confirmed,manual,iasp91,25,18,84,0.053397704,78.60796356,0.350611105,0
2017p515062,earthquake,2017-07-10T13:45:25.056Z,2017-07-25T23:21:55.637Z,174.0220795,-41.90993881,4.041830726,11.3151207,M,,LOCSAT,confirmed,manual,iasp91,38,30,66,0.05486878,135.8506622,0.696976623,0
2017p512943,earthquake,2017-07-09T18:56:13.672Z,2017-07-24T04:33:26.302Z,175.1051483,-41.16564178,4.166635686,4.669864178,M,,LOCSAT,confirmed,manual,iasp91,49,30,54,0.065306365,64.24223328,0.267682705,0
2017p503686,earthquake,2017-07-06T08:44:23.525Z,2017-07-20T23:36:47.791Z,175.4590759,-40.90399933,4.40053856,21.43715477,M,,LOCSAT,confirmed,manual,iasp91,31,20,96,0.042979728,59.39678955,0.358638406,0
2017p499836,earthquake,2017-07-04T22:32:37.540Z,2017-07-19T03:53:04.625Z,174.3725739,-41.57740402,4.009828002,12.64853001,M,,LOCSAT,confirmed,manual,iasp91,35,21,54,0.208691955,125.1160431,0.449161902,0
2017p426147,earthquake,2017-06-07T16:11:35.225Z,2017-06-26T02:27:53.847Z,174.1242065,-41.85203934,4.131839851,6.937811852,M,,LOCSAT,confirmed,manual,iasp91,30,20,76,0.122829311,148.1237335,0.492051174,0
2017p389226,earthquake,2017-05-25T00:19:40.464Z,2017-05-25T00:28:20.395Z,175.7950897,-40.60549545,4.059591334,25.54966736,M,,LOCSAT,confirmed,manual,iasp91,49,30,22,0.079006739,65.82759094,0.607122865,0
2017p338727,earthquake,2017-05-06T07:53:50.652Z,2017-05-29T02:24:07.441Z,173.8805389,-41.41287994,4.52731758,39.45207977,M,,LOCSAT,confirmed,manual,iasp91,29,21,16,0.032427054,63.48232484,0.794793016,0
2017p323493,earthquake,2017-04-30T16:37:09.212Z,2017-04-30T20:27:35.373Z,174.9619904,-40.16156006,4.003137438,16.822855,M,,LOCSAT,confirmed,manual,iasp91,43,30,24,0.274070174,97.42842102,0.549779887,0
2017p311750,earthquake,2017-04-26T08:20:49.853Z,2017-05-22T02:19:39.253Z,174.2272034,-41.71114731,4.09705138,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,22,78,0.039142005,114.917717,0.639710424,0
2017p293790,earthquake,2017-04-19T16:51:46.175Z,2017-05-16T23:52:14.005Z,173.1682129,-41.6219902,4.058423056,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,48,36,78,0.136988163,60.7558136,0.623445442,0
2017p293719,earthquake,2017-04-19T16:13:54.199Z,2017-05-16T23:39:20.790Z,173.1664124,-41.62878036,4.588435847,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,30,92,0.138583139,61.25202179,0.605217894,0
2017p266160,earthquake,2017-04-09T11:30:15.511Z,2017-04-09T11:36:41.451Z,174.4549408,-41.42417908,4.469668772,13.11219788,M,,LOCSAT,confirmed,manual,iasp91,26,22,95,0.252464593,105.230629,0.403745124,0
2017p266099,earthquake,2017-04-09T10:57:59.815Z,2017-04-09T11:03:15.915Z,175.2894897,-41.61719894,4.756361467,14.25007534,M,,LOCSAT,confirmed,manual,iasp91,28,25,19,0.054588012,184.0202065,0.535562804,0
2017p263294,earthquake,2017-04-08T10:03:23.293Z,2017-04-08T10:13:16.945Z,174.2809601,-41.61634827,4.176905543,9.552916527,M,,LOCSAT,confirmed,manual,iasp91,27,19,115,0.141780525,114.1230392,0.212348077,0
2017p260291,earthquake,2017-04-07T07:23:23.803Z,2017-04-07T07:34:43.645Z,173.8672028,-41.98227692,4.579426335,10.07100296,M,,LOCSAT,confirmed,manual,iasp91,18,12,10,0.267233908,161.1390343,0.488408003,0
2017p257850,earthquake,2017-04-06T09:42:49.908Z,2017-05-03T00:05:44.403Z,174.2064667,-41.68255615,4.916799979,8.76951313,M,,LOCSAT,confirmed,manual,iasp91,36,22,32,0.06663502,93.11775208,0.616324778,0
2017p228298,earthquake,2017-03-26T11:17:29.715Z,2017-03-27T01:09:24.658Z,175.0101428,-40.0876644,4.253273682,30.078125,M,,NonLinLoc,confirmed,manual,nz3drx,45,38,134,0.331411984,78.50417975,0.636817311,0
2017p219803,earthquake,2017-03-23T07:51:51.360Z,2017-03-23T08:08:07.789Z,174.9175873,-40.99907303,4.828048828,54.30885315,M,,LOCSAT,confirmed,manual,iasp91,32,29,126,0.138188943,73.2164917,1.584182789,0
2017p217600,earthquake,2017-03-22T12:17:38.090Z,2017-03-22T19:43:14.137Z,174.1844482,-41.60588837,4.089867718,19.7035408,M,,LOCSAT,confirmed,manual,iasp91,34,27,21,0.144695893,83.52469635,0.670594513,0
2017p214749,earthquake,2017-03-21T10:58:19.637Z,2017-03-21T11:04:52.510Z,174.2612915,-41.7156868,4.351518008,12.02960491,M,,LOCSAT,confirmed,manual,iasp91,34,29,23,0.048697859,136.3991852,0.570771172,0
2017p207675,earthquake,2017-03-18T20:09:45.902Z,2017-03-18T20:19:34.485Z,176.2540283,-40.37775803,4.526472337,28.94654465,M,,LOCSAT,confirmed,manual,iasp91,60,48,36,0.103325702,111.8990326,0.534796891,0
2017p190343,earthquake,2017-03-12T10:14:53.334Z,2017-03-12T10:26:15.391Z,176.3332367,-40.27558899,4.556120234,32.09612656,M,,LOCSAT,confirmed,manual,iasp91,37,22,18,0.129562438,101.1341629,0.405769964,0
2017p184395,earthquake,2017-03-10T05:25:57.185Z,2017-03-10T06:24:33.948Z,174.1977386,-41.7633667,4.146461907,11.90555382,M,,LOCSAT,confirmed,manual,iasp91,28,19,15,0.018719606,140.1349182,0.588138406,0
2017p168407,earthquake,2017-03-04T07:27:38.483Z,2017-03-04T07:34:41.919Z,174.1186371,-41.82998276,4.510135515,9.092115402,M,,LOCSAT,confirmed,manual,iasp91,19,15,123,0.107759781,142.8276596,0.346393602,0
2017p165182,earthquake,2017-03-03T02:49:13.970Z,2017-03-30T04:21:06.474Z,174.1078339,-41.72150421,4.014059435,5.729643345,M,,LOCSAT,confirmed,manual,iasp91,33,19,13,0.083954073,92.79294586,0.692646654,0
2017p144888,earthquake,2017-02-23T14:36:21.053Z,2017-02-23T15:51:33.638Z,174.2657013,-41.7140274,4.292906125,13.17467213,M,,LOCSAT,confirmed,manual,iasp91,40,33,25,0.052250803,136.3860779,0.718552816,0
2017p112526,earthquake,2017-02-11T15:14:22.844Z,2017-02-11T18:39:22.914Z,174.4312897,-41.50807571,4.187417392,21.11419106,M,,LOCSAT,confirmed,manual,iasp91,30,22,18,0.29075256,118.1221008,0.429747343,0
2017p093072,earthquake,2017-02-04T10:29:10.718Z,2017-02-04T10:33:29.713Z,174.4940491,-40.33699036,4.646244053,76.63915253,M,,LOCSAT,confirmed,manual,iasp91,70,59,45,0.611605704,109.0388336,0.398410795,0
2017p060166,earthquake,2017-01-23T06:16:39.128Z,2017-02-21T01:37:02.860Z,174.2867889,-41.64801025,4.572962983,9.922762871,M,,LOCSAT,confirmed,manual,iasp91,47,34,24,0.114768438,124.2806244,0.783255073,0
2017p036679,earthquake,2017-01-14T13:42:35.074Z,2017-01-14T23:31:14.419Z,174.2998199,-41.66416931,4.078983428,14.95531559,M,,LOCSAT,confirmed,manual,iasp91,20,14,24,0.106461562,134.0124817,1.029248553,0
2017p035079,earthquake,2017-01-13T23:30:06.864Z,2017-01-13T23:38:27.634Z,174.3069305,-41.62966919,4.486061174,9.170783043,M,,LOCSAT,confirmed,manual,iasp91,29,20,113,0.138145238,124.8338242,1.435134132,0
2017p027063,earthquake,2017-01-11T00:19:21.720Z,2017-01-11T23:24:38.197Z,174.2734433,-41.67704838,5.070984862,12.265625,M,,NonLinLoc,confirmed,manual,nz3drx,39,25,126,0.086522454,129.8789734,0.492131652,0
2017p020375,earthquake,2017-01-08T12:56:08.674Z,2017-09-22T01:28:13.816Z,173.7854004,-42.0077858,4.418595125,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,79,0.155141115,119.9127274,0.377309776,0
2017p014499,earthquake,2017-01-06T08:45:17.826Z,2017-01-31T21:09:37.776Z,174.2911377,-41.64638901,4.770164032,8.624846458,M,,LOCSAT,confirmed,manual,iasp91,31,20,16,0.117762476,125.1997986,0.486692395,0
2017p012082,earthquake,2017-01-05T11:17:34.879Z,2017-01-31T01:39:48.159Z,174.0366211,-41.80748749,5.414742933,14.36779499,M,,LOCSAT,confirmed,manual,iasp91,42,28,22,0.144843206,135.396698,0.838942427,0
2017p008970,earthquake,2017-01-04T07:39:23.718Z,2017-01-30T20:23:41.614Z,176.1434174,-40.60157394,4.149248632,17.73278618,M,,LOCSAT,confirmed,manual,iasp91,22,12,10,0.110478401,86.51390457,0.648899236,0
2017p008783,earthquake,2017-01-04T06:00:07.507Z,2017-01-30T20:18:22.205Z,174.6841431,-39.89269638,4.147899414,93.0947113,M,,LOCSAT,confirmed,manual,iasp91,67,50,38,0.269976407,94.85629272,0.335812298,0
2017p001224,earthquake,2017-01-01T10:52:23.235Z,2017-01-09T08:30:30.818Z,174.4498444,-41.56193542,4.307458384,10.45758724,M,,LOCSAT,confirmed,manual,iasp91,103,83,121,0.257341981,122.3349152,0.994213667,0
2016p981419,earthquake,2016-12-29T03:00:20.399Z,2017-01-26T03:41:54.265Z,174.4342439,-41.54832026,4.64433068,13.203125,M,,NonLinLoc,confirmed,manual,nz3drx,43,32,9,0.262767729,127.535821,0.608801035,0
2016p981371,earthquake,2016-12-29T02:34:33.905Z,2017-01-26T03:24:55.941Z,174.4618657,-41.54913308,5.559761479,16.015625,MLv,,NonLinLoc,confirmed,manual,nz3drx,56,42,78,0.275808817,126.6631614,0.641470078,0.148869966
2016p979398,earthquake,2016-12-28T09:03:16.342Z,2017-01-26T02:46:38.519Z,174.2095007,-41.79528796,4.136148792,12.734375,M,,NonLinLoc,confirmed,manual,nz3drx,41,34,78,0.044756788,142.7227457,0.670685466,0
2016p969664,earthquake,2016-12-24T18:37:22.245Z,2017-01-17T03:19:33.745Z,174.2701219,-41.63691268,4.676788094,15.078125,M,,NonLinLoc,confirmed,manual,nz3drx,50,33,12,0.121811806,116.0551454,0.720451464,0
2016p965164,earthquake,2016-12-23T02:39:53.757Z,2017-01-16T02:03:48.472Z,174.3088737,-41.68809833,4.30290733,15.078125,M,,NonLinLoc,confirmed,manual,nz3drx,36,23,6,0.095188826,132.0421737,0.607177954,0
2016p962803,earthquake,2016-12-22T05:41:32.661Z,2017-01-12T21:18:35.681Z,174.1035141,-41.80052246,4.546364339,18.828125,M,,NonLinLoc,confirmed,manual,nz3drx,47,34,18,0.096844006,139.524634,0.518463432,0
2016p958838,earthquake,2016-12-20T18:29:19.895Z,2017-05-10T20:42:04.746Z,174.1245117,-41.73978424,4.073579378,10.81555939,M,,LOCSAT,confirmed,manual,iasp91,54,47,41,0.067467496,75.33734131,0.684380716,0
2016p952664,earthquake,2016-12-18T11:39:53.283Z,2017-05-08T21:47:12.693Z,174.2026367,-41.8155899,4.027850897,8.607535362,M,,LOCSAT,confirmed,manual,iasp91,58,51,45,0.049422439,139.2461395,0.602796989,0
2016p935725,earthquake,2016-12-12T05:14:21.003Z,2017-05-02T20:49:34.798Z,174.1924744,-41.79870224,4.721188262,15.58651829,M,,LOCSAT,confirmed,manual,iasp91,61,54,42,0.049544442,136.7694016,0.697591989,0
2016p930298,earthquake,2016-12-10T05:03:11.797Z,2017-05-01T02:50:34.129Z,173.9624939,-41.9859848,4.185069458,5.838881969,M,,LOCSAT,confirmed,manual,iasp91,41,33,21,0.033400692,138.1444626,0.722623277,0
2016p921247,earthquake,2016-12-06T20:40:46.880Z,2017-04-26T20:50:23.614Z,174.2390137,-41.75837708,4.466508235,9.399833679,M,,LOCSAT,confirmed,manual,iasp91,50,44,40,0.102050342,135.2863922,0.618055518,0
2016p918765,earthquake,2016-12-05T22:38:15.515Z,2017-04-25T20:40:36.076Z,173.9275055,-41.98619843,4.053444985,13.21640682,M,,LOCSAT,confirmed,manual,iasp91,49,44,40,0.050453983,134.7839813,0.638701686,0
2016p913880,earthquake,2016-12-04T03:15:47.108Z,2017-04-20T01:12:36.523Z,174.235672,-41.69029999,5.515423232,10.65642548,M,,LOCSAT,confirmed,manual,iasp91,54,47,33,0.060907204,114.2360535,0.644690785,0
2016p910905,earthquake,2016-12-03T00:50:17.298Z,2017-04-18T01:27:44.358Z,174.3156891,-41.69622421,4.054926328,11.95474148,M,,LOCSAT,confirmed,manual,iasp91,47,41,48,0.092723899,132.60746,0.535586202,0
2016p907628,earthquake,2016-12-01T19:44:36.465Z,2017-02-27T21:53:33.387Z,174.2879944,-41.6985817,4.257932226,12.12528992,M,,LOCSAT,confirmed,manual,iasp91,47,40,30,0.074983515,131.4267731,0.613603237,0
2016p906876,earthquake,2016-12-01T13:03:56.033Z,2017-02-27T20:43:07.892Z,174.4364166,-41.74136353,4.178305344,9.743198395,M,,LOCSAT,confirmed,manual,iasp91,48,43,40,0.166750029,143.8311157,0.576510592,0
2016p903817,earthquake,2016-11-30T09:53:49.951Z,2017-02-23T23:50:51.199Z,174.080658,-41.82669449,4.215300445,14.91506577,M,,LOCSAT,confirmed,manual,iasp91,53,47,53,0.043181866,115.2560577,0.720603302,0
2016p898762,earthquake,2016-11-28T13:00:49.876Z,2017-02-21T22:17:08.776Z,173.7598419,-42.07289505,4.419365639,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,50,43,40,0.202438876,123.0166779,0.669555332,0
2016p898701,earthquake,2016-11-28T12:28:06.073Z,2017-02-21T21:41:58.503Z,173.7554169,-42.07263565,4.074411689,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,53,46,37,0.204989791,122.4153442,0.728363864,0
2016p895574,earthquake,2016-11-27T08:42:16.339Z,2017-02-19T22:57:43.850Z,174.254364,-41.73691177,4.890867208,9.228540421,M,,LOCSAT,confirmed,manual,iasp91,43,35,41,0.032662075,135.9888992,0.464257783,0
2016p895554,earthquake,2016-11-27T08:31:11.372Z,2017-02-19T22:41:57.923Z,174.5695038,-40.92353821,4.530074339,26.54634285,M,,LOCSAT,confirmed,manual,iasp91,46,36,41,0.265416652,71.25030518,0.502207164,0
2016p894206,earthquake,2016-11-26T20:33:28.681Z,2017-02-16T21:23:16.065Z,174.2371979,-41.77415466,4.177563065,11.96108341,M,,LOCSAT,confirmed,manual,iasp91,47,40,50,0.030607805,136.9044571,0.601969357,0
2016p890807,earthquake,2016-11-25T14:22:02.947Z,2017-02-14T20:03:46.470Z,174.482193,-41.47133636,4.653228397,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,57,52,53,0.279163986,111.95121,0.652564928,0
2016p888544,earthquake,2016-11-24T18:16:38.249Z,2017-02-12T21:11:06.428Z,176.1179657,-40.26424026,4.046097823,32.98833084,M,,LOCSAT,confirmed,manual,iasp91,60,55,71,0.050799906,54.43435669,0.505648489,0
2016p887408,earthquake,2016-11-24T08:11:07.557Z,2017-02-10T21:09:34.705Z,173.7249603,-42.00226212,4.011064311,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,41,35,38,0.196799383,107.878334,0.539738218,0
2016p886502,earthquake,2016-11-24T00:08:29.395Z,2016-11-24T00:33:52.275Z,174.0294189,-41.96645355,4.320128263,11.68395329,M,,LOCSAT,confirmed,manual,iasp91,32,27,21,0.257261634,149.0187225,0.800255488,0
2016p884917,earthquake,2016-11-23T10:04:12.747Z,2017-02-08T22:06:44.640Z,174.2528839,-41.71829987,4.417616563,11.84852695,M,,LOCSAT,confirmed,manual,iasp91,54,45,46,0.042388439,134.1206741,0.660334327,0
2016p883896,earthquake,2016-11-23T01:00:14.765Z,2017-02-07T22:50:36.892Z,174.268631,-41.71095276,4.69603937,11.73171902,M,,LOCSAT,confirmed,manual,iasp91,48,41,61,0.05594274,131.7654037,0.507785498,0
2016p883338,earthquake,2016-11-22T20:03:00.146Z,2017-02-07T21:10:05.897Z,176.7596436,-40.34250641,4.167670599,14.59593201,M,,LOCSAT,confirmed,manual,iasp91,33,26,42,0.120022826,196.9005775,0.631047707,0
2016p883266,earthquake,2016-11-22T19:24:08.068Z,2017-02-07T20:12:09.436Z,173.7085571,-42.02244568,4.187104515,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,43,36,89,0.214074835,110.8446884,0.573910347,0
2016p882872,earthquake,2016-11-22T15:54:12.070Z,2017-02-07T01:11:17.380Z,174.4464569,-41.5574379,4.372390108,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,53,44,68,0.258912623,121.6612015,0.600595455,0
2016p881601,earthquake,2016-11-22T04:37:22.307Z,2017-02-03T00:21:11.287Z,174.2510986,-41.76071548,4.025190183,9.814066887,M,,LOCSAT,confirmed,manual,iasp91,48,41,78,0.030242419,136.2598419,0.57812008,0
2016p881118,earthquake,2016-11-22T00:19:42.525Z,2016-11-22T03:44:07.219Z,177.2288055,-40.67358017,5.548644778,29.1119442,M,,LOCSAT,confirmed,manual,iasp91,29,24,19,0.6087327,132.3858643,0.688483939,0
2016p880865,earthquake,2016-11-21T22:04:58.251Z,2017-02-02T21:40:39.972Z,176.7749481,-40.31407928,4.276787665,13.57351971,M,,LOCSAT,confirmed,manual,iasp91,29,23,77,0.117053412,196.428854,0.438303049,0
2016p879499,earthquake,2016-11-21T09:57:28.192Z,2017-02-01T22:05:20.654Z,174.2252502,-41.82071686,4.068404673,5.312604427,M,,LOCSAT,confirmed,manual,iasp91,48,43,67,0.065235339,141.2834015,0.617209294,0
2016p878954,earthquake,2016-11-21T05:06:42.137Z,2017-02-01T19:58:00.091Z,174.0436859,-41.93925095,4.590429625,10.0601778,M,,LOCSAT,confirmed,manual,iasp91,54,46,56,0.04927177,140.6039581,0.699380549,0
2016p878692,earthquake,2016-11-21T02:47:09.826Z,2017-02-01T19:28:41.841Z,174.2380524,-41.66401291,4.107304903,10.77856255,M,,LOCSAT,confirmed,manual,iasp91,53,47,65,0.086851798,108.7988434,0.578020114,0
2016p877534,earthquake,2016-11-20T16:30:19.707Z,2017-01-31T22:01:20.998Z,174.3130188,-41.70734787,4.069766652,12.54061794,M,,LOCSAT,confirmed,manual,iasp91,44,39,61,0.085128292,133.7407608,0.544160193,0
2016p875317,earthquake,2016-11-19T20:48:54.281Z,2017-01-30T20:01:47.541Z,174.3076935,-41.69817352,4.633207705,11.68447113,M,,LOCSAT,confirmed,manual,iasp91,41,35,35,0.086711228,132.4134979,0.417633056,0
2016p873890,earthquake,2016-11-19T08:08:36.863Z,2017-01-25T22:14:47.073Z,174.0335541,-41.97158051,4.129108557,9.632219315,M,,LOCSAT,confirmed,manual,iasp91,42,35,52,0.042003058,143.1438599,0.466008034,0
2016p873821,earthquake,2016-11-19T07:32:09.405Z,2017-01-25T20:50:43.662Z,174.2866974,-41.7950058,4.109093775,12.68017197,M,,LOCSAT,confirmed,manual,iasp91,51,47,56,0.071298122,142.275177,0.507145236,0
2016p872086,earthquake,2016-11-18T16:07:44.492Z,2017-01-23T20:25:59.838Z,173.8515015,-42.01214218,4.216101461,8.929696083,M,,LOCSAT,confirmed,manual,iasp91,32,28,51,0.112088949,129.2735367,0.402431477,0
2016p871992,earthquake,2016-11-18T15:17:33.591Z,2017-01-23T19:09:58.804Z,174.3956757,-41.7291069,4.441727849,7.568520069,M,,LOCSAT,confirmed,manual,iasp91,46,41,52,0.137546048,140.7605362,0.479855981,0
2016p871629,earthquake,2016-11-18T12:03:56.860Z,2017-01-22T21:05:46.610Z,173.588913,-41.99420547,4.59762086,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,48,40,51,0.264139831,88.2705307,0.538511234,0
2016p871569,earthquake,2016-11-18T11:32:15.553Z,2017-01-22T20:46:28.932Z,174.3845215,-41.74253845,4.242578794,10.45173931,M,,LOCSAT,confirmed,manual,iasp91,42,37,51,0.127902672,141.793045,0.427502189,0
